player,link
Putnocký Matúš,https://fantasy.ekstraklasa.org/player/133
Pyrdoł Piotr,https://fantasy.ekstraklasa.org/player/1232
Pyrka Arkadiusz,https://fantasy.ekstraklasa.org/player/1480
Quintana Caye,https://fantasy.ekstraklasa.org/player/1734
Quintana Dani,https://fantasy.ekstraklasa.org/player/1705
Radecki Mateusz,https://fantasy.ekstraklasa.org/player/1021
Radkowski Kacper,https://fantasy.ekstraklasa.org/player/1172
Radliński Łukasz,https://fantasy.ekstraklasa.org/player/608
Radwański Adam,https://fantasy.ekstraklasa.org/player/1653
Rakoczy Michał,https://fantasy.ekstraklasa.org/player/1186
Rakowski Mikołaj,https://fantasy.ekstraklasa.org/player/1768
Ramírez Dani,https://fantasy.ekstraklasa.org/player/1233
Rasak Damian,https://fantasy.ekstraklasa.org/player/705
Rasmussen Mathias Hebo,https://fantasy.ekstraklasa.org/player/1695
Ratajczyk Adam,https://fantasy.ekstraklasa.org/player/1234
Rocha Luís,https://fantasy.ekstraklasa.org/player/1113
Rodin Matej,https://fantasy.ekstraklasa.org/player/1545
Rodrigues de Souza Thiago,https://fantasy.ekstraklasa.org/player/1331
Rodríguez Mario,https://fantasy.ekstraklasa.org/player/1548
Rogne Thomas,https://fantasy.ekstraklasa.org/player/783
Rogoziński Kacper,https://fantasy.ekstraklasa.org/player/1593
Romanczuk Taras,https://fantasy.ekstraklasa.org/player/86
Rondón Mario,https://fantasy.ekstraklasa.org/player/1691
Rosa Kacper,https://fantasy.ekstraklasa.org/player/1744
Rose Lindsay,https://fantasy.ekstraklasa.org/player/1723
Rosołek Maciej,https://fantasy.ekstraklasa.org/player/1322
Rostkowski Michał,https://fantasy.ekstraklasa.org/player/1196
Rundić Milan,https://fantasy.ekstraklasa.org/player/1506
Runje Ivan,https://fantasy.ekstraklasa.org/player/65
Rusyn Nazarij,https://fantasy.ekstraklasa.org/player/1625
Rymaniak Bartosz,https://fantasy.ekstraklasa.org/player/107
Rzeźniczak Jakub,https://fantasy.ekstraklasa.org/player/202
Râpă Cornel,https://fantasy.ekstraklasa.org/player/508
Sadiković Damir,https://fantasy.ekstraklasa.org/player/1555
Sadlok Maciej,https://fantasy.ekstraklasa.org/player/362
Sadłocha Kacper,https://fantasy.ekstraklasa.org/player/1449
Salamon Bartosz,https://fantasy.ekstraklasa.org/player/1574
Samborski Michał,https://fantasy.ekstraklasa.org/player/1706
Samiec-Talar Piotr,https://fantasy.ekstraklasa.org/player/1092
Sandomierski Grzegorz,https://fantasy.ekstraklasa.org/player/3
Sapała Igor,https://fantasy.ekstraklasa.org/player/245
Savić Stefan,https://fantasy.ekstraklasa.org/player/1495
Scheidt Athanasios,https://fantasy.ekstraklasa.org/player/1685
Schwarz Petr,https://fantasy.ekstraklasa.org/player/1268
Seweryn Łukasz,https://fantasy.ekstraklasa.org/player/1441
Sezonienko Kacper,https://fantasy.ekstraklasa.org/player/1477
Silva Gonçalo,https://fantasy.ekstraklasa.org/player/282
Silva Jean Carlos,https://fantasy.ekstraklasa.org/player/1299
Siplak Michal,https://fantasy.ekstraklasa.org/player/720
Sitek Maksymilian,https://fantasy.ekstraklasa.org/player/1525
Skibicki Kacper,https://fantasy.ekstraklasa.org/player/1219
Skrzypczak Mateusz,https://fantasy.ekstraklasa.org/player/1169
Skwierczyński Kacper,https://fantasy.ekstraklasa.org/player/1730
Skóraś Michał,https://fantasy.ekstraklasa.org/player/1213
