id,name,position,club,value,points
1444,Simon Loshi,2,1,1.0,0
1445,Kacper Dana,1,7,0.5,0
1446,Hugo Diaz,3,9,1.5,4
1447,Hubert Kwolek,4,11,0.5,0
1448,Jakub Drozd,2,1,0.5,0
1449,Blazej Sapielak,1,12,0.5,0
1450,Michal Surzyn,3,12,0.5,0
1451,Ruben Hoogenhout,2,11,1.2,2
1452,Kacper Skora,4,2,0.5,0
1453,Pawel Perdun,3,8,0.5,0
